symbol_id,path,path_b64,qualified_name,kind,start_line,start_col,end_line,end_col,parent_symbol,decorators,complexity,status,reviewer,verified_by,test_ids,finding_ids,notes
SYM-466b165f8e9fe05a15e17d01,scripts/analysis/ai_metrics_tracker.py,c2NyaXB0cy9hbmFseXNpcy9haV9tZXRyaWNzX3RyYWNrZXIucHk=,AIMetricsTracker.generate_report,method,229,4,263,21,SYM-eedf640ecf8879f9a2bb823c,,5,pending,,,,,
SYM-912402d9ba1ac88127bdd098,scripts/analysis/ai_metrics_tracker.py,c2NyaXB0cy9hbmFseXNpcy9haV9tZXRyaWNzX3RyYWNrZXIucHk=,create_streamlit_dashboard,function,266,0,351,9,SYM-985ff444de755c34ff7ec14b,,6,pending,,,,,
SYM-92238c3336c1a5acbaa39200,scripts/analysis/ai_metrics_tracker.py,c2NyaXB0cy9hbmFseXNpcy9haV9tZXRyaWNzX3RyYWNrZXIucHk=,main,function,354,0,403,9,SYM-985ff444de755c34ff7ec14b,,11,pending,,,,,
SYM-410a2d3b561cda6352e8537b,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,scripts.analysis.analyze_core_module,module,1,0,305,0,,,1,pending,,,,,
SYM-6276f3d2ebdf50bd5ea82b60,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer,class,32,0,214,9,SYM-410a2d3b561cda6352e8537b,,1,pending,,,,,
SYM-37e40115b97c02798992715d,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer.__init__,method,35,4,47,25,SYM-6276f3d2ebdf50bd5ea82b60,,1,pending,,,,,
SYM-9e0eae7c4717ded8acba8138,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer.analyze_single_case,method,49,4,90,23,SYM-6276f3d2ebdf50bd5ea82b60,,2,pending,,,,,
SYM-d070ed7a231a9f2353764d2b,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer._identify_sections,method,92,4,110,23,SYM-6276f3d2ebdf50bd5ea82b60,,3,pending,,,,,
SYM-5561e39fe5538ec711a129dd,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer._check_for_warnings,method,112,4,123,23,SYM-6276f3d2ebdf50bd5ea82b60,,3,pending,,,,,
SYM-6efaa7a309b411cbeb7a11be,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer._extract_character_info,method,125,4,145,19,SYM-6276f3d2ebdf50bd5ea82b60,,6,pending,,,,,
SYM-8a89b156096c741770d4961a,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer.analyze_test_set,method,147,4,153,39,SYM-6276f3d2ebdf50bd5ea82b60,,2,pending,,,,,
SYM-a1120ac3f0dc61f9e03725c0,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer.generate_report,method,155,4,171,9,SYM-6276f3d2ebdf50bd5ea82b60,,5,pending,,,,,
SYM-b59eb2cea8f472875e00e726,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer._find_common_sections,method,173,4,185,27,SYM-6276f3d2ebdf50bd5ea82b60,,3,pending,,,,,
SYM-cccbff020038ed1ed7701dd2,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,CoreModuleAnalyzer._analyze_character_limits,method,187,4,214,9,SYM-6276f3d2ebdf50bd5ea82b60,,9,pending,,,,,
SYM-24a60dbe087835875b337a64,scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,main,function,217,0,301,60,SYM-410a2d3b561cda6352e8537b,,5,pending,,,,,
SYM-0de5798f0dc7bb5c9103398a,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,scripts.analysis.analyze_coverage,module,1,0,354,0,,,1,pending,,,,,
SYM-f2a6bdae5395dbb362427d28,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer,class,12,0,349,73,SYM-0de5798f0dc7bb5c9103398a,,1,pending,,,,,
SYM-d293cc3940abdc9c2732941a,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.__init__,method,13,4,16,48,SYM-f2a6bdae5395dbb362427d28,,1,pending,,,,,
SYM-a19a0d3745c179a31fd796fe,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.find_all_source_files,method,18,4,25,27,SYM-f2a6bdae5395dbb362427d28,,3,pending,,,,,
SYM-2e40707b664137bac3d79666,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.find_all_test_files,method,27,4,34,25,SYM-f2a6bdae5395dbb362427d28,,3,pending,,,,,
SYM-bfc2f401f454503a7c216121,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.map_source_to_test,method,36,4,59,28,SYM-f2a6bdae5395dbb362427d28,,6,pending,,,,,
SYM-7e26653e233568a52700f5d8,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.analyze_test_quality,method,61,4,132,22,SYM-f2a6bdae5395dbb362427d28,,20,pending,,,,,
SYM-acfb8ef80b34525949e4ea15,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.get_coverage_data,method,134,4,160,17,SYM-f2a6bdae5395dbb362427d28,,3,pending,,,,,
SYM-d4e70e0f5f275b38e8cd42da,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.analyze,method,162,4,349,73,SYM-f2a6bdae5395dbb362427d28,,44,pending,,,,,
SYM-cb567b1f57ea235b33aa2e8e,scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,TestCoverageAnalyzer.analyze.<lambda@193:69>,lambda,193,69,193,83,SYM-d4e70e0f5f275b38e8cd42da,,1,pending,,,,,
SYM-24702b95168c17868a45b313,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,scripts.analysis.analyze_coverage_targeted,module,1,0,378,0,,,1,pending,,,,,
SYM-1ba6ad0c1f72b4aaf2c653f7,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor,class,10,0,373,65,SYM-24702b95168c17868a45b313,,1,pending,,,,,
SYM-4c30aaafcd583c2d6b73bfc5,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor.__init__,method,11,4,14,45,SYM-1ba6ad0c1f72b4aaf2c653f7,,1,pending,,,,,
SYM-0051e81d07a5263fc2527ce7,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor.scan_source_modules,method,16,4,43,22,SYM-1ba6ad0c1f72b4aaf2c653f7,,7,pending,,,,,
SYM-10dff2fae7de9e4e080ebbe6,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor.find_test_for_module,method,45,4,68,20,SYM-1ba6ad0c1f72b4aaf2c653f7,,6,pending,,,,,
SYM-56bf13db50d7401101ef02bf,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor.analyze_module_complexity,method,70,4,108,22,SYM-1ba6ad0c1f72b4aaf2c653f7,,11,pending,,,,,
SYM-7b866aa928e48b5171022c1b,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor.analyze_test_file_quality,method,110,4,167,21,SYM-1ba6ad0c1f72b4aaf2c653f7,,13,pending,,,,,
SYM-4ac157b6bf1492afcad05dda,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor.generate_report,method,169,4,373,65,SYM-1ba6ad0c1f72b4aaf2c653f7,,36,pending,,,,,
SYM-d4e61b6cbf31244b111859c9,scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,CoverageAuditor.generate_report.<lambda@267:30>,lambda,267,30,267,44,SYM-4ac157b6bf1492afcad05dda,,1,pending,,,,,
SYM-ef710605c60b2e8f4e5df483,scripts/analysis/analyze_dependencies.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2RlcGVuZGVuY2llcy5weQ==,scripts.analysis.analyze_dependencies,module,1,0,158,0,,,1,pending,,,,,
SYM-c20e9784ce648cc82802c18b,scripts/analysis/analyze_modular_prompts.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfcHJvbXB0cy5weQ==,scripts.analysis.analyze_modular_prompts,module,1,0,158,0,,,1,pending,,,,,
SYM-d696f1812bcdd2edd0881382,scripts/analysis/analyze_modular_prompts.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfcHJvbXB0cy5weQ==,analyze_results,function,10,0,114,42,SYM-c20e9784ce648cc82802c18b,,16,pending,,,,,
SYM-121bf09482d55485f5a363a0,scripts/analysis/analyze_modular_prompts.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfcHJvbXB0cy5weQ==,examine_prompt_structure,function,117,0,152,36,SYM-c20e9784ce648cc82802c18b,,11,pending,,,,,
SYM-f3dd88e7a860889d942804fd,scripts/analysis/analyze_modular_structure.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfc3RydWN0dXJlLnB5,scripts.analysis.analyze_modular_structure,module,1,0,270,0,,,1,pending,,,,,
SYM-3519c67ef69a6057b5fa0db5,scripts/analysis/analyze_modular_structure.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfc3RydWN0dXJlLnB5,create_test_context,function,12,0,26,5,SYM-f3dd88e7a860889d942804fd,,1,pending,,,,,
SYM-6246010d01467c4522ac02f9,scripts/analysis/analyze_modular_structure.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfc3RydWN0dXJlLnB5,analyze_component_output,function,29,0,150,5,SYM-f3dd88e7a860889d942804fd,,38,pending,,,,,
SYM-7b57220fca5f4cbbcb508083,scripts/analysis/analyze_modular_structure.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfc3RydWN0dXJlLnB5,test_modularity,function,153,0,205,49,SYM-f3dd88e7a860889d942804fd,,2,pending,,,,,
SYM-3cb25edd4dcacb81272a808a,scripts/analysis/analyze_modular_structure.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfc3RydWN0dXJlLnB5,verify_no_monolith,function,208,0,260,42,SYM-f3dd88e7a860889d942804fd,,5,pending,,,,,
SYM-721076f819d3a7570b7c72ea,scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,scripts.analysis.analyze_requirements,module,1,0,363,0,,,1,pending,,,,,
SYM-f228ada8d769fcd09440902b,scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,parse_requirement_file,function,12,0,51,5,SYM-721076f819d3a7570b7c72ea,,5,pending,,,,,
SYM-8c4341ff84d96210de400b6f,scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,analyze_requirements,function,54,0,118,38,SYM-721076f819d3a7570b7c72ea,,17,pending,,,,,
SYM-d76c94533081e0a01c3b09d4,scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,check_file_existence,function,121,0,132,24,SYM-721076f819d3a7570b7c72ea,,4,pending,,,,,
SYM-ad0d27212f95b4fdd420bc0d,scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,validate_epic_story_links,function,135,0,178,52,SYM-721076f819d3a7570b7c72ea,,12,pending,,,,,
SYM-0da4e2edece732ddcd2dafec,scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,analyze_domain_requirements,function,181,0,213,24,SYM-721076f819d3a7570b7c72ea,,9,pending,,,,,
SYM-eb76a1d3aad6dca1f04461c7,scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,main,function,216,0,359,71,SYM-721076f819d3a7570b7c72ea,,23,pending,,,,,
SYM-9339ec7633b162177e40662a,scripts/analysis/analyze_test_performance.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3RfcGVyZm9ybWFuY2UucHk=,scripts.analysis.analyze_test_performance,module,1,0,176,0,,,1,pending,,,,,
SYM-ef4dc4b4f15723a0cf793e4e,scripts/analysis/analyze_test_performance.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3RfcGVyZm9ybWFuY2UucHk=,analyze_test_performance,function,9,0,172,46,SYM-9339ec7633b162177e40662a,,38,pending,,,,,
SYM-3cb899523350df3388594fa9,scripts/analysis/analyze_test_performance.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3RfcGVyZm9ybWFuY2UucHk=,analyze_test_performance.<lambda@93:56>,lambda,93,56,93,70,SYM-ef4dc4b4f15723a0cf793e4e,,1,pending,,,,,
SYM-291fdbb6355790950c6bea82,scripts/analysis/analyze_test_performance.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3RfcGVyZm9ybWFuY2UucHk=,analyze_test_performance.<lambda@150:53>,lambda,150,53,150,67,SYM-ef4dc4b4f15723a0cf793e4e,,1,pending,,,,,
SYM-5d74c2e79c9b1caa49aa9823,scripts/analysis/analyze_test_scenarios.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3Rfc2NlbmFyaW9zLnB5,scripts.analysis.analyze_test_scenarios,module,1,0,318,0,,,1,pending,,,,,
SYM-c2fcf1b6e9c0b326c966a606,scripts/analysis/analyze_test_scenarios.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3Rfc2NlbmFyaW9zLnB5,analyze_test_scenarios,function,8,0,314,51,SYM-5d74c2e79c9b1caa49aa9823,,40,pending,,,,,
SYM-b6d037f1991be53f8c3a52df,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,scripts.analysis.compare_modules,module,1,0,356,0,,,1,pending,,,,,
SYM-71cc9fce4c199507e13d21b9,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator,class,23,0,293,19,SYM-b6d037f1991be53f8c3a52df,,1,pending,,,,,
SYM-b927ef2c57929a0be2150499,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator.__init__,method,26,4,29,29,SYM-71cc9fce4c199507e13d21b9,,1,pending,,,,,
SYM-58aaa477ab005cfec7138970,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator.compare_outputs,method,31,4,95,25,SYM-71cc9fce4c199507e13d21b9,,7,pending,,,,,
SYM-9c390b8190ce38481db12a2c,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator._count_sections,method,97,4,103,20,SYM-71cc9fce4c199507e13d21b9,,2,pending,,,,,
SYM-c5fea87e10ccbdf196dea9b6,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator._calculate_similarity,method,105,4,107,66,SYM-71cc9fce4c199507e13d21b9,,1,pending,,,,,
SYM-4459fa67e043dd0380e67750,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator._identify_improvements,method,109,4,139,27,SYM-71cc9fce4c199507e13d21b9,,10,pending,,,,,
SYM-75ef1aa92f3881f361cbbf93,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator.generate_comparison_report,method,141,4,185,65,SYM-71cc9fce4c199507e13d21b9,,5,pending,,,,,
SYM-1f34b5c0386255772f645f4a,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator._find_common_improvements,method,187,4,200,80,SYM-71cc9fce4c199507e13d21b9,,5,pending,,,,,
SYM-065dc239568e7ebdbfcc2123,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator._find_common_improvements.<lambda@200:34>,lambda,200,34,200,65,SYM-1f34b5c0386255772f645f4a,,1,pending,,,,,
SYM-39b68aec40e03c194ee200cd,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,ModuleComparator._generate_html_report,method,202,4,293,19,SYM-71cc9fce4c199507e13d21b9,,6,pending,,,,,
SYM-60363d1b0ace2ef719addf11,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,demonstrate_improved_module,function,296,0,323,90,SYM-b6d037f1991be53f8c3a52df,,1,pending,,,,,
SYM-29e3c1f329c98aa4e944f7ed,scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,main,function,326,0,352,81,SYM-b6d037f1991be53f8c3a52df,,2,pending,,,,,
SYM-16dfe839c537a915b4a0f8a0,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,scripts.analysis.deep_analysis,module,1,0,291,0,,,1,pending,,,,,
SYM-2768ec8bf13a7b0f1a4ba33b,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,check_epic_formatting,function,11,0,32,22,SYM-16dfe839c537a915b4a0f8a0,,7,pending,,,,,
SYM-3be653ba8abb953bd29384cb,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,find_conflicting_requirements,function,35,0,67,20,SYM-16dfe839c537a915b4a0f8a0,,9,pending,,,,,
SYM-0349a3d4bc6c74e7a77adcfa,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,check_validation_rules_coverage,function,70,0,110,5,SYM-16dfe839c537a915b4a0f8a0,,8,pending,,,,,
SYM-545c6abd6d1bbaa83248253d,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,check_status_implementation_mismatch,function,113,0,154,21,SYM-16dfe839c537a915b4a0f8a0,,9,pending,,,,,
SYM-6632589653f8e0b4e82965a6,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,analyze_requirement_categories,function,157,0,193,21,SYM-16dfe839c537a915b4a0f8a0,,6,pending,,,,,
SYM-a558575095cdfbc051111cb7,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,main,function,196,0,287,24,SYM-16dfe839c537a915b4a0f8a0,,17,pending,,,,,
SYM-44cfa9bdaf8905efeb86376c,scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,main.<lambda@247:57>,lambda,247,57,247,77,SYM-a558575095cdfbc051111cb7,,1,pending,,,,,
SYM-ed82342fdb9717a4eb55abb4,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,scripts.analysis.dependency_analysis,module,1,0,161,0,,,1,pending,,,,,
SYM-455d6e4861424a8df77fa1c1,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer,class,10,0,136,21,SYM-ed82342fdb9717a4eb55abb4,,1,pending,,,,,
SYM-62b5ce42c724b8cbd70b5d12,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer.__init__,method,11,4,13,51,SYM-455d6e4861424a8df77fa1c1,,1,pending,,,,,
SYM-f0172eb8bad05fc9331e9a18,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer.analyze_file,method,15,4,42,22,SYM-455d6e4861424a8df77fa1c1,,5,pending,,,,,
SYM-0a2683b44322525f890eb927,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer.get_layer,method,44,4,54,22,SYM-455d6e4861424a8df77fa1c1,,5,pending,,,,,
SYM-6339e2d617be590a436c7261,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer.analyze_all,method,56,4,66,52,SYM-455d6e4861424a8df77fa1c1,,3,pending,,,,,
SYM-bef3166b7e457f1ae1930afb,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer.find_violations,method,68,4,99,25,SYM-455d6e4861424a8df77fa1c1,,9,pending,,,,,
SYM-2592f41828575b19ab995d49,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer.find_cycles,method,101,4,136,21,SYM-455d6e4861424a8df77fa1c1,,3,pending,,,,,
SYM-4ff54856c8989d1c27eebc24,scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,DependencyAnalyzer.find_cycles.dfs,nested_function,108,8,130,34,SYM-2592f41828575b19ab995d49,,5,pending,,,,,
SYM-de70a8eccc1cccc1d3b4ac4c,scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,scripts.analysis.module_dependency_analysis,module,1,0,332,0,,,1,pending,,,,,
SYM-bf348eeeafee543d0b4b2c84,scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,analyze_module_dependencies,function,13,0,86,19,SYM-de70a8eccc1cccc1d3b4ac4c,,13,pending,,,,,
SYM-da54d5c528f0d71ab3820c9b,scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,create_dependency_graph,function,89,0,120,29,SYM-de70a8eccc1cccc1d3b4ac4c,,12,pending,,,,,
SYM-1f80da9a6d4251619dfed028,scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,analyze_coupling,function,123,0,197,28,SYM-de70a8eccc1cccc1d3b4ac4c,,15,pending,,,,,
SYM-56e4917548de1639c23d5050,scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,analyze_coupling.find_chains,nested_function,171,4,186,21,SYM-1f80da9a6d4251619dfed028,,6,pending,,,,,
SYM-d0df654f6811735ddc2de376,scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,generate_report,function,200,0,288,28,SYM-de70a8eccc1cccc1d3b4ac4c,,16,pending,,,,,
SYM-5e12f9c341aa4525a97e2877,scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,main,function,291,0,328,77,SYM-de70a8eccc1cccc1d3b4ac4c,,1,pending,,,,,
SYM-0f75f658dc1a066a77fab8ec,scripts/analysis/trace_prompt_decision.py,c2NyaXB0cy9hbmFseXNpcy90cmFjZV9wcm9tcHRfZGVjaXNpb24ucHk=,scripts.analysis.trace_prompt_decision,module,1,0,76,0,,,1,pending,,,,,
SYM-abdb1640f2525d8c5be5eaac,scripts/architecture-tools/architecture_sync.py,c2NyaXB0cy9hcmNoaXRlY3R1cmUtdG9vbHMvYXJjaGl0ZWN0dXJlX3N5bmMucHk=,scripts.architecture-tools.architecture_sync,module,1,0,540,0,,,1,pending,,,,,
